id_u,name,intro,platform,following_count,follower_count,posts
twitter/306656413,Springprincess #IStandWithRussia🇷🇺,the one who cares,twitter,4420,11373,79621
twitter/1099643608993579013,meryem kıblem 🕋,"🇹🇷'Ateş gül bahçesine dönüşmüyor , muhatabı İbrâhim olmayınca 🌹🌹🌹Yaşadıklarım benim sınavımdı,bana o anlarda nasıl davrandığınız sizin sınavınızdı.",twitter,60597,55581,206346
twitter/1694394192624336896,ZeinsShiri,embedded software development | 如果你指出我的无知，我们能成为朋友  | 赛博乐园的至高统治者，宇宙边缘的破碎理想，和平社会中的裂痕，乌托邦乱象的缔造者，南越国霸主，机械生命的幽灵指挥官，虚拟世界的乐子人,twitter,1590,179,1750
twitter/1021933982500483072,邪不压正·今月定将照后人（今月事件）,"",twitter,298,513,9476
twitter/3178647780,Jake Lanigan 🇱🇷❤️✝️🔥,Christian/God and Country. MAGA 🇺🇸Love God with all your ❤️ Love your Neighbor as Yourself Speak Truth Always.Plz No DM,twitter,11382,10953,9190
twitter/1448148158366818305,Representative Mihaela E. Pleșa,Texas State Representative for #HD70 - Collin County | First Vice Chair Texas House Democratic Caucus | Vice Chair House Committee on PIFS 🇺🇸,twitter,4569,7002,6922
twitter/83251991,Donna T 🇺🇸,“People that elect corrupt politicians are not victims but accomplices” NY YANKEES ⚾️100% TRUMP SUPPORTER 🇺🇸🇺🇸 Picture of the year above☝️😂,twitter,21090,23298,141804
twitter/301356340,xueli89,love freedom,twitter,4209,250,13552
twitter/502682995,Angie C 🪴,台湾は中国とは関係ない。大一統中華膠海外假民運中國五毛粉蛆不歡迎,twitter,891,4298,5247
twitter/1518733649855852548,Fr. John Whiteford ☦️ 🇸🇴 公 公,"Preferred pronouns: Thee, Thou, Thy, Thine  Genetic Texan, South Carolinian, North Carolinian, Virginian, Tennessean, and Arkansan.",twitter,2094,17315,11979
twitter/1859507933362651137,知否知否 应是绿肥红瘦（互fo必回关）,我爱生活 我爱运动 我爱美食 我爱玩耍,twitter,2353,1911,7081
twitter/1572829961664491520,It's Howdie Doodie Time,"News junkie, anti-MAGA, anti-Trump, pro-democracy, BLM supporter, pro-🇺🇦, pro-vax. I block fake Elons..",twitter,6818,2676,22739
twitter/469130284,Blackadder,TRUMP - MUSK - MAGA LiberalismIsAMentalDisorder,twitter,4558,4931,114665
twitter/1222019429975785473,涅槃的蚁人【NFSC日本银河系】,𝐅𝐫𝐞𝐞 𝐌𝐢𝐥𝐞𝐬 𝐆𝐮𝐨 𝐭𝐨 𝐬𝐚𝐯𝐞 𝐭𝐡𝐞 𝐖𝐨𝐫𝐥𝐝.,twitter,276,354,6483
twitter/1143340239697502208,Chris Gu,"",twitter,661,450,150143
twitter/83254729,Dutch,"Save the Earth/Truth and Animals.  The real world is behind your eyes, not before.   Just smile . #VoteBlue I make short political  videos",twitter,583,2545,116150
twitter/1431135485343289344,Khan Nasir,Jesus Follower ✝️ |  MERN Stack Developer | Content Creator,twitter,1955,5771,69459
twitter/953773973749354501,Türk,Mimari | Târih | Kültür | Sanat | Edebiyat | Duvar Kağıtları | Fotoğraf | Kitap | Makale | Alıntı | Söz | Haber | Türk Dünyası,twitter,22933,205998,13635
twitter/1866668820158615554,sini Edith（互fo 互赞）,分享是一种习惯，也是一种热爱❤ 互fo必回💯，欢迎互赞❤ 漏关请私信，宝子们❤,twitter,1499,2542,97
twitter/4260780424,TANERUNAL,#ϜϓſϞ #TÜRKÇÜ #ATATÜRKÇÜ #MUSTAFAKEMALİNASKERİ #TAMBAĞIMSIZLIK #ULUSDEVLET#DELİLERMECLİSİ #HEDEFİM TÜRKİYEYİ MİLLİ ŞUUR SAHİBİ TÜRK GENÇLERİNİN İDARE ETMESİDİR,twitter,57823,60606,82471
twitter/1456248435015921665,Dakota Cary ✈️@ BH & DefCon,China-Focused Consultant @sentinelone | Nonresident Fellow @ACGlobalChina | Adjunct @Georgetown | Unprofessional Cook | ❤️💜💙,twitter,1000,2861,3686
twitter/183917069,梁波,"中央民族大学文传学院教师,被迫害、关押！Twitter由家人在维护！多谢推友支持！！",twitter,551,2763,25875
twitter/1288965434167840768,Bon Hanson🌊,"Liberal,  Auntie and Grumpy Old Hippie Chick. She/Her. BLM, LGBTQ Ally.  I stand with Trudeau. Fuck trump 🖕🏾. Laughs and Snark served daily. 🇨🇦🫶🇺🇸",twitter,58505,60191,187322
twitter/878197364132954112,民主共产是一家,新冠大流行=中世纪地心说。过去曾经发生过的事，注定会再次重现。欢迎回到中世纪。以前有光明会反抗皇权和宗教，现在也会有反抗光明会的势力出现,twitter,1472,6848,11237
twitter/910758292393271296,TP Parakkadavu,"IT, Mind, humanity. Trainer & Consltant. Blv in 1God, equality, Justis, kind & compassion 😀to serv all His creations. ❤All. RT/LK not endrsmnt #freePalastine",twitter,5378,854,23560
twitter/3136708467,josephkellylevasseur,"#IFBAP current alderman city of Manchester, attorney, current 23 year tv host, unrepentant conservative #ProLife #Pro2nd #NRA #IFBAP",twitter,17531,17387,20715
twitter/49700792,Brian Bennett,"Senior White House Correspondent for @time. Former Baghdad bureau chief for @time. Former @latimes White House, immigration and intel reporter.",twitter,6971,10885,9007
twitter/2977324995,Chuck Darrell,Retired Christian Lobbyist & Dir of Comms/Dev MN Family Council | Church GOTV | Musician/Worship | Views are my own | Psalm 19:14 | I Stand With Israel,twitter,2130,2015,4643
twitter/1589238378750509057,Greg_Patriot👽🐸🛸The Choice is yours,"#maga isn't violent  #patriots all around the world aren't violent  But We will always be back , we will never give up. Patriotisme sans frontière, juste humain",twitter,3758,10404,69981
twitter/7758552,渣剋🤡,🧹 不知名打杂师 | Unrenowned Chore-expert  ⚓ 性别认同为弗莱彻级驱逐舰 | Sexually identifies as a Fletcher-class destroyer  🔞  NSFW  ⚠️ 请勿以任何形式将我的内容转发至位于中国大陆的网站，谢谢您,twitter,1795,3007,7894
twitter/1083472286089396224,Rep. Sean Casten,"Proudly serving IL-06. Dad, husband, former clean energy entrepreneur. Climate nerd, gun safety & consumer advocate @USHouseFSC @JECDems. He/him",twitter,3356,35609,10442
twitter/171606833,Linda Frum,Former Canadian Senator turned full time Community Volunteer.,twitter,2077,32212,27151
twitter/1605454999605366784,Rena热娜,"A Uyghur Girl, A True Narrative from Xinjiang Love China 🇨🇳 Love Xinjiang  ❤ Luckily, the faraway place you're longing for is my hometown",twitter,0,8733,3213
twitter/1038162317660180481,晓星,远离,twitter,219,651,1818
twitter/41313770,Smita Deshmukh🇮🇳,Journo turned Comm expert. Roger Federer fanatic | Digital media educator | Sharing insights & learnings | RTs = endorsements https://t.co/uZg1kynRAq,twitter,3080,46219,53317
twitter/452355627,孙中山,革命尚未成功，同志仍须努力！中华民国的缔造者，三民主义的倡导者，创立了《五权宪法》；著有《建国方略》、《建国大纲》、《三民主义》。中华书局1986年出版十一卷本《孙中山全集》，台北1969、1973、1985年出版《国父全集》均为整理我的文稿而成。,twitter,328,644,12326
twitter/1417545370272423937,Meacham,Progressive menace. Shitposting my way through the end times. MAGA outrage is my renewable energy source. 🌊 🌱,twitter,6883,23690,64871
twitter/1511098654739898378,Gitmo (Health is a Wealth) 🇺🇸🇮🇱,"Social Media platform  Make America Healthy Again #MAHA ❤️Veterans 💯GOD 🇺🇸Trump, Million Health Pros. Free registration MAGA products",twitter,62430,154274,239802
twitter/58091515,Kal El Naga - خالد أبوالنجا,"🇺🇸 🇪🇬 Actor, Producer & Director | Photographer | Engineer | AI BTC NFT Enthusiast | سينمائي مصري أمريكي - الحق فوق القوة والأمة فوق الحكومة |",twitter,6842,2733306,55233
twitter/16148677,YAF,Young America's Foundation inspires students to become bold advocates for freedom on campus. The Foundation also preserves the Reagan Ranch.,twitter,942,156445,60003
twitter/1564535430464253952,Skychan（互fo 100%）,目标1万粉！ 互关100%，每天会积极回关！每天会积极点赞！ 互赞置顶帖，谢谢！如有漏关请置顶帖告知！🇨🇳,twitter,7071,6785,9919
twitter/209086758,楓糖網友跨順男【鍵政垢🎗️】,星川│川和│北雁│神楽坂│坂下 #SAOIF 専用垢 → @Balancyth  無性愛Cis♂ (He/Him)│友🏳️‍🌈🏳️‍⚧️⚧🍥│社会人│左下│真・香港人🎗️ ゲーム│ガジェット│政治│哲学│他 #StandWithUkraine🇺🇦,twitter,2105,814,10702
twitter/1349331805011206147,魔法森林,一个人的战斗,twitter,391,459,3158
twitter/1455069574701805572,Paul.B,"",twitter,331,351,37200
twitter/1009758901544374274,Kaven WONG,KEEP THE FAITH,twitter,258,81,1059
twitter/1217096718182842369,513sara,"",twitter,284,49,1374
twitter/578186905,JosephXie,必須下注,twitter,92,666,5733
twitter/393637870,Katya Adler,BBC Europe Editor,twitter,903,191134,8756
twitter/1534488770,Leon,Chinese Canadian. 有时谈点读书电影旅游和各种新鲜玩意儿。原创推为主。俄粉黄推杀猪盘嘴脏者勿扰。Own opinions. StandWithUkraine (he/him/il),twitter,349,11274,3800
twitter/1009915207139897345,MontifromMN,"Dad, Husband, Grandad, Conservative, Patriot, 1A/2A. I need new conspiracy theories. My old ones turned out to be facts. MAGA",twitter,13455,12958,43360
twitter/1260969334219911169,EntheosTuition,Kindling the Fire of Learning Tutor. Priest. Rights Activist. Poetry. Social Justice. Natural Law.  Native Trees. Wildflowers. Mowing with a Scythe.,twitter,3263,2312,89955
twitter/1092441002277777410,"Mahmud Hamza (EN, CN)","Uyghur , father & student , muslim ,#savetheuyghur   R.account : @hamzahaksever1",twitter,545,186,3333
twitter/1183357684147310593,Robert Blomstrom 💙🌊🇺🇲🟧,💙🌊Blue Wave Resister! GOP ain't 💩! Hate Trump! #TrumpForPrison! #BanGuns! #ProChoice! #WomensRights #LGBTQ!🌈 #ACleanEarth🌎 #StopTheViolence!💙🌊NO 🚫 DM,twitter,4452,4615,20611
twitter/1599056346904756225,Black President Donald J. Trump,45th & 47th Black President of the United States. The Parody Age of America Begins Right Now.,twitter,12956,13886,7057
twitter/785045537133166592,Liz 🌊 🌊 🌊 🌊,Mom of 2 great men & great daughter-in-law. Retired IT professional. Living with #mbc since 2019. No DMs. President’s Volunteer Service Award recipient. 🐈‍⬛,twitter,8752,7965,137355
twitter/991490571456819202,象牙山王云,脆沙瓤歌舞厅一姐,twitter,278,37265,11902
twitter/770740521488613377,Marcle,薄情的世界，深情的活着，不错，我就是那个无处安放的灵魂有趣的万里挑一,twitter,666,13300,3755
twitter/1443640912765202436,圖個樂兒,閒得蛋痛的窮逼一枚,twitter,396,365,10892
twitter/39890966,Kevin Huang,12 years experience on OEM ODM for glass bottles with one stop solution.,twitter,165,562,3287
twitter/1669413095834304539,JohnBurk,"I troll, therefore I am. Newly licensed barracks lawyer. I’ve lost zero cases.",twitter,1334,23958,28966
twitter/976959356557148160,laoyeh,"",twitter,71,456,59091
twitter/1198946628,🇨🇦John Zwicker🇨🇦,"#Catholic (#RomanVsRoaming), happily married, proud dad (7), #StJoseph fan, swimming pool designer/contractor (photo in diaper change gear - a must for dads)",twitter,6917,6479,159134
twitter/1513933624038633483,江蛤蛤的鸭嘴笔,支言支语皇家翻译官 #StandWithUkraine #TheGreatTranslationMovement #大翻译运动,twitter,572,429,8488
twitter/7764712,Jaco🎮,怀念90年代,twitter,2623,307,5431
twitter/1362369174266212352,東京嬌陽,在日20年 日本房产经纪人 宅建士,twitter,893,2565,1538
twitter/744343854745161729,Even Steven,Reason above all else.,twitter,569,788,55396
twitter/1510904476869169155,大西北学术界边缘人士,桃花坞里桃花庵，桃花庵下桃花仙 。 桃花仙人种桃树，又摘桃花换酒钱 。,twitter,141,49,974
twitter/1490309412363276290,雀巢FON✨🌸,Saturate your heart with hope🙏,twitter,1083,3700,11008
twitter/196617606,默然,"",twitter,172,9413,12465
twitter/1442930912493178880,Brandon Edwards,Christian. Academic. Proud father and husband. Sarcastic & witty. I think people should talk more about religion and politics and learn through civil dialogue.,twitter,3167,2205,10585
twitter/869508470730510338,マっちゃん,"",twitter,369,709,4556
twitter/1471164330100117504,Camaro Craig,I always go commando,twitter,674,529,8564
twitter/956156085345312768,the darkest bobby 🇵🇸 🇨🇦,free palestine,twitter,4185,4255,88219
twitter/1504258449441492999,Thomas🇺🇲 #BlueCrew,"#BlueCrew 💙childless cat ladies. No MAGAts 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲 no crypto, no DMs please. #vonshitzenpants",twitter,6469,6834,80883
twitter/967555950197407744,萬水千山,同盟者須志同，但不苛求道合,twitter,220,274,11787
twitter/1693449479570292736,满山猴子我腚最红（互fo）,互fo💯小小搬运工，侵删。互fo必关注，互fo💯💯💯💯💯秒回关💯💯💯 100％回关！在线秒回！诚信互关！共同涨粉！冲鸭！💕💕💯,twitter,13764,12700,7890
twitter/1262456293157003272,Fake Gavin Newsom,The E stands for parody. And I heard you like parodies. So I got you a parodies nuts. Followed by Kim Gargoyle. #Resist 😎,twitter,41349,48473,117122
twitter/779518854,Tarah Talk,The kitchen is my safe space. Guns. Anti-feminist. Toxic masculinity is hot. Liberty first.,twitter,1975,69169,23900
twitter/965129307067592705,令和電子瓦版（代表：松田隆）,ニュース＆オピニオンサイトです。ジャーナリスト石井孝明氏、台湾🇹🇼からの寄稿もあります。フォロー大歓迎です。無言フォローさせていただくことがありますが、ご容赦ください。ツイートは全て代表の松田隆によるものです。,twitter,562,33717,9852
twitter/1517716897,Max,https://t.co/4tJK002FtE,twitter,2736,418,6801
twitter/234260070,海涵,哪里有自由，哪里就是祖国,twitter,3040,55051,3864
twitter/904399518862647298,Cha Li | 查立,天使投资｜创业教练｜地球浪人｜a.k.a 喜马拉雅熊 HimalyaBear 邮箱 chalimailbox@yahoo.com 油管频道： https://t.co/q3PzswrTmT,twitter,1191,21974,12212
twitter/1020816933397020672,Coma Magnolia,INTJ ✰5w6 | 安那其 ↘ Artistic design The sun and moon are in Virgo. | 如果一个神超越一切，那么这个神便不关心人类,twitter,2452,3512,35759
twitter/7768402,"follow @ryanjreilly on bluesky, signal in bio",NBC News reporter. Author. SIGNAL: ryanjreilly.62 https://t.co/1ydb8DFEWV,twitter,9542,173390,92791
twitter/620136960,CGTN America,"Watch live: https://t.co/nz0et8flN6  Material is distributed by MediaLinks TV, LLC on behalf of CCTV. Info available at the Department of Justice in DC.",twitter,2379,284869,280245
twitter/1594846883058425857,Honey,"🇺🇲 🇨🇦 Montréalaise 🚺♈️☯️ Si la vie est une fête, je suis le confetti !🎉 Animaux. Photographies. Voyages. Musés. Humour. Histoire. Antiquités. Musique.",twitter,2457,3517,20872
twitter/1849064654393217024,西関燒烤店店長石岡一郎,西關大烤猴你沒被當食材？,twitter,336,145,1955
twitter/1044355037739257856,⚔️ 𝕆ℝ𝕀𝔾𝕀ℕ𝔸𝕃 𝕁𝕁 ⚔️,🐸𝕋ℝ𝕌𝕋ℍ𝕋𝔼𝕃𝕃𝔼ℝ🔥#𝔾𝕠𝕕𝕨𝕚𝕟𝕤🔥💯 🇺🇸#𝕄𝔸𝔾𝔸 #𝕎𝕒𝕣𝕣𝕠𝕠𝕞𝕡𝕠𝕤𝕤𝕖 #ᴍᴀɢᴀꜰᴏʀᴄᴇ #𝟙𝟟𝟟𝟞𝕔𝕠𝕞𝕞𝕚𝕤𝕤𝕚𝕠𝕟 #𝕎𝕎𝔾𝟙𝕎𝔾𝔸 #ᴛʀᴜᴛʜ #ɪꜰʙ #1ᗩ #2ᗩ,twitter,55785,68937,50759
twitter/1250166472237813760,自己能做什么？都有哪些缺点 七哥话,america first。不要害怕。当尽人事 不计天命。,twitter,440,242,25120
twitter/1594713844034801666,Jeff Charles,"Musician, Lover of God, Art, Beauty, and America!  #MAGA / I don't spend time with DMs;  The System has not become corrupt;  Corruption has become The System.",twitter,4174,5421,14626
twitter/1598093207249850370,Smtown Wife,"Conservative Christian, Politically Homeless. #NewPatriot",twitter,1623,1907,16193
twitter/1531533789838852096,Tursunali_10（图尔荪艾力，永远和大家在一起！减肥中...）,职业开店人，主营打印机及耗材、文具，驾龄13年，爱好广泛但经常被皿煮，讲述 #新疆开店人 的故事 每个人都应该有热爱自己的家乡的权利，不需要任何理由！ 我就是我，但我不能说我是我，也不能说我是谁，谁也不要问我为什么，那是9个悲伤的故事...... 语言的本质不是识别民族的标志，而是沟通交流和传承文化的工具,twitter,3766,11044,11337
twitter/1406420613682634752,愛人民反美帝,"Taiwanese Chinese & American • 兩岸一家親，拒絕美國插手台灣！ • caregiver, tech worker, organizer • @freedomroadorg (SJ)",twitter,534,2078,3864
twitter/1846719382237437953,Winston Finch,"If it’s true that your life flashes before you when you die, I want to make sure I get to watch one helluva movie.",twitter,519,1690,9440
twitter/16158055,Policy Tensor,"Anusar Farooqui, Founder and CEO, Systematic Portfolios LLC. Words: https://t.co/ATzak2R4A0",twitter,3616,12619,38101
twitter/393645945,Michael J. Fell,A leading voice in the L.A. area during Tea Party days & still a Conservative writer fighting to save the USA from leftist destruction. NO CRYPTO!,twitter,32490,30591,296893
twitter/1495784558549164044,Billy Withered,"You can lead a horse to water, but a pencil must be lead.",twitter,364,158,2264
twitter/762745932,音鬼,"",twitter,403,83,2564
twitter/976623455113302017,C.W. (The Jedi Master),"🌊 END CITIZENS UNITED!! Warrior, healer, empath 💙 OSINT, Teacher of econ, calc., history. I expose GOP ops. Worked on 16 winning campaigns. Justice & equality",twitter,13007,23869,29827
twitter/1224319340868063232,guoyang,"",twitter,1484,113,18009
twitter/866389216560783360,小林,若不同心 岂能同行,twitter,383,55,32
twitter/49715850,Brendan Farrington,"Past: Member of the mainstream media. Present: Professional bull rider. Tweet for good, not evil. Be kind. Be nice.",twitter,2162,14298,30284
twitter/1131346869991305216,SpicyNuggz,OZveteran,twitter,252,82,1422
twitter/839543545031610368,東方來,追求自由永远是人与生俱来的权利！原谅我把生日设定在这个伟大的日子，因为那是我在枪林弹雨中重生的一天，它将伴随我永生！,twitter,1060,63745,57628
twitter/1586157579436171267,Mary Thornell,"Listen up, dollface... Constitutionalist - DJT47 = FAFO PRES RENEW THE BATTLE CRY #EAGLESUP! @etheriymbl7816",twitter,3778,1906,41533
twitter/1543278573930397698,chao chao,"",twitter,947,104,5075
twitter/3329662101,Grzegorz (Greg) Stec,China specialist focused on 🇪🇺#EU-🇨🇳#China l Head of Brussels Office at @merics_eu l Founder of @euchinahub l Alumnus @UniofOxford @PKU1898 @JagiellonskiUni,twitter,1058,3737,2626
twitter/16162149,Carla ‘Bluechecked’ Marinucci,"POLITICO CA Playbook alum, ex-SFChron senior political writer.  All things CA politics. Now also on Bluesky @cmarinucci.bsky.social Email: cmarinucci@gmail.com",twitter,7448,42083,196420
twitter/921767959034564609,Refusenik Paul,"proud to be awake in a world full of brainwashed people. love cars , aviation, travel, novaccinepassports PLEASE ASK BEFORE SENDING A DM!",twitter,5090,44850,14748
twitter/924233875592802304,Latté Liberal💫,"Queen💗💚/Survivor 💫/ “We know through painful experience that freedom is never voluntarily given by the oppressor, it must be demanded by the oppressed.” ~MLK",twitter,7017,6086,79778
twitter/1396822870119038984,无欲则刚,Take Down the CCP | New Federal State of China | Trust But Verify | Web3 & DeFi,twitter,1502,7975,20860
twitter/569811318,Managing Editor,"Ph.D., Stanford Univ. Graduate Engineer #Believer in US law #TruthMatters #NeverTrumper #Activist #FactsMatter, Follow me, I Follow you back.",twitter,29930,29213,97958
twitter/1446414482830360577,Amadeus,"",twitter,288,99,297
twitter/1194509014974877696,You hav to log on to see post...ACK!,#HKer who knows a bit of English and trying to spread actual informations in HK. Let our voices to be heard overseas. #手足互科 #followbackhongkong,twitter,677,473,16946
twitter/1526160096476078080,mei,経済安全保障メイン（発信以外は情報収集アカウント）　　小中高男子三人の母,twitter,371,84587,12967
twitter/1677655481915957249,QianChenChang,八九学潮参与者，反共斗士，自由斗士，民主斗士，《凤凰训》作者，中国民心党创始人，中国之春运动发起人，号召全国人民总罢工，推翻独裁、专制、极权、反动、黑暗、邪恶的中共政权，建立一个自由、民主、人权、法治、宪政、共和、和平、文明的新中国——中华人民民主共和国，清除毛共！恢复中华！建立共和！再造乾坤！打倒共产党！解放全中国！,twitter,1905,388,180
twitter/997631328,Manuel Martinez,"Here to post about Syracuse Athletics, MMA, politics, and professionally binge watching most TV series. Proud American 🇺🇸 and Syracuse Football fan 🍊🎯 #NAFO",twitter,3584,1610,32698
twitter/1536991869334585349,黎明♤(澳喜特戰),"",twitter,1032,5766,32760
twitter/1241542340835229696,Jeff Hill 我爱中国!,"In  beautiful free China since 2008.🇨🇳 The time is now for a better world order, away from US Imperial domination and toward common prosperity for all nations",twitter,766,4005,33958
twitter/1451949020658741254,文海恩典,"",twitter,1380,1838,49753
twitter/1453305755193520144,苗也,自由的言论、开放的思维、有趣的灵魂,twitter,885,193970,1795
twitter/1162216514889535488,香港人，行動😷,#followbackhongkong #科勞手足 #手足互科 | 願榮光歸香港 Glory to HK,twitter,556,562,2643
twitter/850765289641963522,RynheartTheReluctant,"Activist. Analyst. Tracking Politics & Robert Mercer, Koch and Dark Money. Bluesky;@TheRynheart",twitter,76884,91356,38558
twitter/1410256607083040770,33CC🇮🇱❤️,-geopolitics-war news #BringThemHome (family is everything❤️),twitter,1880,1323,5097
twitter/840225303523819520,土支凸,"",twitter,215,17,508
twitter/502704657,Dan Murphy,#TeamSanity,twitter,3037,1833,26380
twitter/996391811966029824,Ned Cooper,He not busy being born is busy dying,twitter,474,175,351
twitter/1815740482846101504,KelMcG,"🇺🇸🇺🇸🇺🇸Proud Mother, Proud Patriot, singer, gamer. 1A, 2A",twitter,4973,2813,39624
twitter/1320495552065343491,战友加油站,希望真战友多➕关注。    坚信爆料革命一定会赢！ 美国🇺🇸最终一定能还郭先生清白！,twitter,865,460,76175
twitter/2549526649,uacce,Enjoy sports and food,twitter,923,123,10653
twitter/286654612,Dow,Liquidity is a state of mind. Fiat enthusiast. Languages: 🇺🇸 🇮🇹 /s 🇪🇸 🇫🇷 🇵🇹 @BehavioralMacro,twitter,4290,113033,124964
twitter/1752427363068174336,Mother Michal,"“The advice is given in the first phase, then twice repeated with different images ” C.S. LEWIS. Spiritual warfare is real. Faith is a rare commodity. PRAY",twitter,7646,12422,78823
twitter/1628169917093797889,Ken Baumgartner,Facts are an inconvenient obstacle for conservatives,twitter,443,263,8892
twitter/1089043306330243072,Chenchun,一个追求自由的人,twitter,2035,302,4580
twitter/742062276757315588,Micheal OLainn,"For social justice, social democracy, fairness, inclusivity, rationality, empiricism, diversity and kindness. Against hate speech, racism and Twitter bullies.",twitter,5899,6879,487456
twitter/1500389418636804096,欲速则不达,"",twitter,1334,604,7427
twitter/1630600819253886977,Yin Sun 🇨🇳🇭🇰,🇨🇳🇭🇰,twitter,789,5336,18898
twitter/1734359300166860800,Joy Villa,"LIVE Weekdays 9am EST.💗 #1 Billboard Artist, Actor, Filmmaker, Freedom Fighter, Musician & Online Health Coach. Jesus is King 👑 #MAGA #MAHA #JOYTRIBE",twitter,5899,54471,2461
twitter/1390182039580659713,Go Shandong,Official Twitter account of Shandong province.🇨🇳（大众日报，创办于1939年元旦，中共山东省委机关报，我国报业史上连续出版时间最长的党报。）,twitter,1039,16852,3860
twitter/974041312029634560,Michelle,Lupus Warrior! Battling Lupus Every day!,twitter,725,1212,40645
twitter/1256950776443703299,PimpZhang,"",twitter,0,160,1039
twitter/1296006171862667264,Mario_Acciaio,"",twitter,5841,5742,237587
twitter/2230762602,shiryu•wang,When injustice become law，resistance becomes duty！,twitter,456,2215,8943
twitter/1737591717308620800,Jaffa Girl🎗️🎗️🎗️,🎗️🎗️🎗️🎗️fighting antisemitism,twitter,2882,1588,18068
twitter/16170253,Ryan Grim,"Reporter at @DropSiteNews - Author of 'We've Got People.' Co-host of Counter Points. DM for Signal.  Views are my own, not yours.",twitter,11176,422452,91651
twitter/1366360385197137922,I Am Robert E L Bowman I Am,"US Army Veteran Combat Aviation Brigade, 101st Airborne Division 67S20 68G20 Georgia Air National Guard 139th Intelligence Squadron.  Native American Cherokee",twitter,7775,7655,64480
twitter/49724928,Branden Burks,"32 year old fascinated with learning (anything but math), music, politics, comedy and home improvement.",twitter,1667,826,36311
twitter/24559364,Benjamin Butterworth,Journalist and broadcaster. Senior reporter for @theipaper. Also written for @washingtonpost & @guardian. Indefatigable 🚨,twitter,5474,40477,22555
twitter/16170860,m. gessen,"Columnist, The New York Times Author: Surviving Autocracy; The Future Is History; The Man Without a Face speaking inquiries: https://t.co/0aqzTFAbaf they/them",twitter,1385,129966,1867
twitter/527877188,Paul in the Kawarthas 🍎 🍎 🍎,"Retired Autoworker, Licensed Technician, Guitar Player, Loving Dad And Grandpa. Boys have penises, girls have vaginas.",twitter,2335,1876,69511
twitter/1668846717406437377,看罪人如何死去,看罪人如何死去,twitter,182,356,10574
twitter/1407287713531899911,Dustin Grage,"Columnist @Townhallcom | Political analysis & research | 𝕏 is the new media | Husband, father, Memento Mori.",twitter,5073,92676,60307
twitter/24561336,Alex Wang,"Professor of Law @ UCLA School of Law; faculty co-director, Emmett Inst on Climate Change & the Environment; Chinese law & politics. https://t.co/pr6gv7iNyj",twitter,2291,8456,12539
twitter/32950484,Matthew Todd 🌏🔥,Award winning writer. ‘Straight Jacket' ('An essential read for every gay person on the planet’ Elton John). Matthew Todd on B Sky,twitter,12717,60055,89719
twitter/1610189113923342337,Yara(互fo),喜欢记录生活～也愿与你分享~,twitter,4062,3927,1016
twitter/1127261726544736261,Andy Brooke,"“I'd take the awe of understanding over the awe of ignorance any day.” ― Douglas Adams, The Salmon of Doubt: Hitchhiking the Galaxy One Last Time   RCMP (Ret'd)",twitter,10173,11878,57545
twitter/953440991389913088,Larry 🇺🇸🇮🇱,Conservative Jew residing in NJ & AZ. Believe in the constitution especially 1A & 2A,twitter,4020,2330,50888
twitter/702682029750558720,野起来,喜马拉雅风景在路上。,twitter,1217,1415,1905
twitter/1803705238668582912,Nina Xu,爱旅游，爱生活，爱分享,twitter,46,146,357
twitter/1035435700731236352,Debra Moore 🇺🇸🦅,"Forest dwelling artisan, animal lover, retired noc nurse, 2 adult daughters and anti everything Trump. No DMs 🚫",twitter,1944,1275,46205
twitter/1074694254046388225,Zack Budryk,"Environmental reporter at @TheHill. Gradual novelist. Chief of da Autism Police. Heart in Boston, body in pain. Proud @hillguild man. Fix your hearts or die.",twitter,3992,26096,106751
twitter/1627086268529246212,Royce luo,Everyone when you are traveling to Japan we can play the shuttlecock together.人生价值我个人的理解是如下：人应该就是在不违法不违规、不害人不害己的前提下让自己过的舒心，让身边的人过的舒心，这个人数的多少跟个人能力成正比。,twitter,711,611,14602
twitter/1468578529617248262,formosasoft,propoganda interpretation apps_______2030 agenda: 人口削減/ワクチン/チップ/第四次産業革命/トランスヒューマン/世界統一デジタル通貨/政府,twitter,4711,487,1886
twitter/837700008761823232,Fedupindependentvote🍊,God Family Country! No DMs. NO PORN. Miss having a president that put America and its people FIRST. MAGA_4EVER on Truth Social.   Fedupinoklahoma on gettr,twitter,4409,2692,84401
twitter/24564000,Tim Pendry,"No2NATO, Independent-minded, Metaphysics & Critique, Not 'the They', Gothick Tastes, Favours the Cinematic & the Magickal - https://t.co/4Efrqc7Ysf",twitter,1704,2397,92618
twitter/16175507,Daryl Morey 🗽🏀,Philadelphia 76ers Bball Ops President ▪ Opportunity is not a lengthy visitor ▪ Tips to https://t.co/s3kPOxs9gY,twitter,3451,291065,14616
twitter/1315141863444152322,江湖老叟-李维斯特,Always be rational and neutral,twitter,114,89,791
twitter/708658214062202881,Dr MuVenda,For Business or collaborations my Dm is open. or Email: hangeelani31@gmail.com,twitter,43343,408583,241621
twitter/1485858118508683267,Crossbearer🇻🇦,"Catholicism, Conservatism, Classicalism. “Whoever does not bear his own cross and come after me cannot be my disciple.” - Jesus",twitter,7069,8403,23293
